@relation ClassifierData

@attribute Term_frequency numeric
@attribute IDF numeric
@attribute TFxIDF numeric
@attribute First_occurrence numeric
@attribute Last_occurrence numeric
@attribute Spread numeric
@attribute Domain_keyphraseness numeric
@attribute Length numeric
@attribute Generality numeric
@attribute Node_degree numeric
@attribute Semantic_relatedness numeric
@attribute Wikipedia_keyphraseness numeric
@attribute Inverse_Wikip_frequency numeric
@attribute Total_Wikip_keyphraseness numeric
@attribute Keyphrase? {False,True}

@data
0.000089,1.609438,0.000144,0.645363,0.805552,0.160189,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.214649,0.227053,0.012404,0,3,0,0,0,0,0,0,False
0.000223,1.609438,0.00036,0.170939,0.721205,0.550266,0,2,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.56267,0.568222,0.005552,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.442056,0.445718,0.003662,0,4,0,0,0,0,0,0,False
0.000223,0.916291,0.000205,0.040756,0.952392,0.911636,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.638512,0.639575,0.001063,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.562434,0.567986,0.005552,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.118842,0.232132,0.11329,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.09179,0.58736,0.49557,0,3,0,0,0,0,0,0,False
0.000492,1.609438,0.000791,0.635558,0.805907,0.170348,0,1,0,0,0,0,0,0,False
0.000268,1.609438,0.000432,0.638393,0.809569,0.171175,0,1,0,0,0,0,0,0,False
0.000179,0.510826,0.000091,0.071471,0.988659,0.917188,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.443473,0.445245,0.001772,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.509392,0.512345,0.002953,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.922386,0.97212,0.049734,0,2,0,0,0,0,0,0,False
0.000089,0.510826,0.000046,0.505257,0.507501,0.002245,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.058004,0.092617,0.034613,0,2,0,0,0,0,0,0,False
0.000089,0.223144,0.00002,0.748494,0.755109,0.006615,0,1,0,0,0,0,0,0,False
0.001296,0.223144,0.000289,0.07218,0.984052,0.911872,0,1,0,0,0,0,0,0,False
0.000089,0.510826,0.000046,0.332664,0.346958,0.014294,0,1,0,0,0,0,0,0,False
0.000715,0.223144,0.00016,0.109628,0.882339,0.772711,0,1,0,0,0,0,0,0,False
0.000268,0.510826,0.000137,0.01394,0.725694,0.711754,0,1,0,0,0,0,0,0,False
0.000536,0.223144,0.00012,0.057295,0.829652,0.772357,0,1,0,0,0,0,0,0,False
0.000492,0.916291,0.000451,0.001536,0.999646,0.99811,0,3,0,0,0,0,0,0,False
0.002101,1.609438,0.003381,0.002835,0.988423,0.985588,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.433432,0.549557,0.116125,0,3,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.109273,0.882693,0.77342,0,2,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.648198,0.650916,0.002717,0,5,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.577791,0.784879,0.207088,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.322859,0.450916,0.128057,0,4,0,0,0,0,0,0,False
0.000268,1.609438,0.000432,0.02788,0.972239,0.944359,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.376019,0.378027,0.002008,0,2,0,0,0,0,0,0,False
0.000223,0.916291,0.000205,0.058476,0.281158,0.222682,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.352983,0.626344,0.273361,0,4,0,0,0,0,0,0,False
0.000715,0.916291,0.000655,0.000118,0.999173,0.999055,0,2,0,0,0,0,0,0,True
0.000089,1.609438,0.000144,0.610041,0.825635,0.215594,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.577909,0.753101,0.175192,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.647726,0.650443,0.002717,0,5,0,0,0,0,0,0,False
0.000358,0.916291,0.000328,0.931719,0.982398,0.050679,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.149557,0.295452,0.145895,0,3,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.465682,0.832014,0.366332,0,5,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.543768,0.732782,0.189014,0,3,0,0,0,0,0,0,False
0.000223,1.609438,0.00036,0.181926,0.3101,0.128175,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.007324,0.008624,0.001299,0,3,0,0,0,0,0,0,False
0.000849,1.609438,0.001367,0.013231,0.988187,0.974956,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.775074,0.886474,0.1114,0,5,0,0,0,0,0,0,False
0.000179,0.510826,0.000091,0.097815,0.336562,0.238748,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.403544,0.454696,0.051152,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.535617,0.732664,0.197047,0,1,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.004843,0.010986,0.006143,0,1,0,0,0,0,0,0,False
0.000089,0.223144,0.00002,0.949084,0.989604,0.04052,0,1,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.413349,0.431896,0.018547,0,2,0,0,0,0,0,0,False
0.000223,1.609438,0.00036,0.170939,0.721205,0.550266,0,1,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.642882,0.643119,0.000236,0,3,0,0,0,0,0,0,False
0.000134,0.916291,0.000123,0.381807,0.585942,0.204135,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.083757,0.985351,0.901595,0,1,0,0,0,0,0,0,False
0.001877,0.916291,0.00172,0.015594,0.927584,0.911991,0,2,0,0,0,0,0,0,False
0.001386,0.916291,0.00127,0.003308,0.96326,0.959953,0,1,0,0,0,0,0,0,False
0.000179,0.510826,0.000091,0.010159,0.829415,0.819256,0,1,0,0,0,0,0,0,False
0.000179,0.223144,0.00004,0.563142,0.87277,0.309628,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.649262,0.650089,0.000827,0,4,0,0,0,0,0,0,False
0.000134,0.223144,0.00003,0.709746,0.897578,0.187832,0,1,0,0,0,0,0,0,False
0.001207,0.916291,0.001106,0.110573,0.721323,0.61075,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.376137,0.378145,0.002008,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.433314,0.549439,0.116125,0,5,0,0,0,0,0,0,False
0.000358,0.223144,0.00008,0.024335,0.853633,0.829297,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.168931,0.172002,0.003071,0,2,0,0,0,0,0,0,False
0.000447,1.609438,0.000719,0.002717,0.908328,0.905611,0,5,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.103839,0.89876,0.79492,0,2,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.445127,0.941642,0.496515,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.078913,0.934554,0.855641,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.209096,0.414649,0.205552,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.178972,0.539516,0.360543,0,1,0,0,0,0,0,0,False
0.002414,0.223144,0.000539,0.032014,0.923449,0.891435,0,1,0,0,0,0,0,0,False
0.000179,0.510826,0.000091,0.211577,0.833077,0.6215,0,1,0,0,0,0,0,0,False
0.000492,0.223144,0.00011,0.047962,0.914353,0.866391,0,1,0,0,0,0,0,0,False
0.000089,0.223144,0.00002,0.338452,0.627643,0.289191,0,1,0,0,0,0,0,0,False
0.000134,0.223144,0.00003,0.945777,0.952156,0.006379,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.647962,0.650679,0.002717,0,4,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.393266,0.51329,0.120024,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.64749,0.808151,0.160662,0,2,0,0,0,0,0,0,False
0.000536,1.609438,0.000863,0.63355,0.651861,0.018311,0,2,0,0,0,0,0,0,False
0.000089,0.510826,0.000046,0.006852,0.008269,0.001418,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.179799,0.26521,0.085411,0,4,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.767513,0.76964,0.002126,0,4,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.260839,0.312936,0.052097,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.248553,0.27218,0.023627,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.967395,0.993621,0.026226,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.433314,0.549439,0.116125,0,4,0,0,0,0,0,0,False
0.000715,0.223144,0.00016,0.03922,0.835558,0.796338,0,1,0,0,0,0,0,0,False
0.000223,0.916291,0.000205,0.128884,0.342351,0.213467,0,1,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.768576,0.783934,0.015357,0,3,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.070053,0.390313,0.32026,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.710691,0.72912,0.018429,0,5,0,0,0,0,0,0,False
0.000223,1.609438,0.00036,0.01583,0.906793,0.890963,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.174956,0.181807,0.006852,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.405907,0.545777,0.13987,0,2,0,0,0,0,0,0,False
0.000179,0.510826,0.000091,0.931837,0.977082,0.045245,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.004843,0.010986,0.006143,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.398346,0.989959,0.591613,0,1,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.27974,0.533727,0.253987,0,3,0,0,0,0,0,0,False
0.001743,0.510826,0.00089,0.019374,0.931246,0.911872,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.148848,0.296869,0.148021,0,4,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.636031,0.64241,0.006379,0,2,0,0,0,0,0,0,False
0.000134,0.916291,0.000123,0.009569,0.390786,0.381217,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.359362,0.867927,0.508565,0,3,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.189604,0.974601,0.784997,0,1,0,0,0,0,0,0,False
0.000268,1.609438,0.000432,0.209451,0.983934,0.774483,0,2,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.248317,0.491435,0.243119,0,1,0,0,0,0,0,0,False
0.000134,0.916291,0.000123,0.105257,0.524985,0.419728,0,2,0,0,0,0,0,0,False
0.000313,0.916291,0.000287,0.025281,0.891435,0.866155,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.764914,0.816184,0.05127,0,3,0,0,0,0,0,0,False
0.00067,0.223144,0.00015,0.056232,0.99811,0.941878,0,1,0,0,0,0,0,0,False
0.000313,0.510826,0.00016,0.00508,0.988777,0.983698,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.064855,0.436385,0.37153,0,3,0,0,0,0,0,0,False
0.000179,0.223144,0.00004,0.22658,0.998582,0.772002,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.746249,0.880921,0.134672,0,1,0,0,0,0,0,0,False
0.000223,0.916291,0.000205,0.065328,0.995865,0.930538,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.229415,0.286356,0.05694,0,1,0,0,0,0,0,0,False
0.00067,1.609438,0.001079,0.022091,0.89557,0.873479,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.808978,0.809333,0.000354,0,2,0,0,0,0,0,0,False
0.000179,0.223144,0.00004,0.078441,0.954519,0.876078,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.899587,0.988895,0.089309,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.209923,0.344477,0.134554,0,4,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.634968,0.809214,0.174247,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.523922,0.56964,0.045718,0,4,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.3114,0.903367,0.591967,0,2,0,0,0,0,0,0,False
0.000402,0.916291,0.000369,0.91896,0.998937,0.079976,0,1,0,0,0,0,0,0,True
0.000089,0.510826,0.000046,0.046781,0.986533,0.939752,0,1,0,0,0,0,0,0,False
0.000447,0.223144,0.0001,0.081512,0.841701,0.760189,0,1,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.168222,0.827171,0.658949,0,1,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.039575,0.071116,0.031542,0,2,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.383343,0.672061,0.288718,0,2,0,0,0,0,0,0,False
0.000134,0.223144,0.00003,0.101949,0.278559,0.17661,0,1,0,0,0,0,0,0,False
0.000402,1.609438,0.000647,0.238984,0.829888,0.590904,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.802245,0.804253,0.002008,0,1,0,0,0,0,0,0,False
0.000134,0.916291,0.000123,0.528529,0.791731,0.263201,0,1,0,0,0,0,0,0,False
0.000268,1.609438,0.000432,0.060602,0.864973,0.804371,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.038748,0.084111,0.045363,0,3,0,0,0,0,0,0,False
0.000134,0.916291,0.000123,0.331364,0.588187,0.256822,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.764914,0.816184,0.05127,0,2,0,0,0,0,0,0,False
0.000134,0.510826,0.000068,0.764796,0.869699,0.104903,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.613467,0.620437,0.00697,0,4,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.638039,0.641229,0.00319,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.742351,0.784406,0.042056,0,2,0,0,0,0,0,0,False
0.000268,1.609438,0.000432,0.066745,0.737862,0.671116,0,2,0,0,0,0,0,0,False
0.000358,0.510826,0.000183,0.214885,0.828116,0.613231,0,1,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.214649,0.227053,0.012404,0,2,0,0,0,0,0,0,False
0.000089,0.510826,0.000046,0.325458,0.522623,0.197165,0,1,0,0,0,0,0,0,False
0.000268,0.510826,0.000137,0.070762,0.676196,0.605434,0,1,0,0,0,0,0,0,False
0.000268,0.510826,0.000137,0.615475,0.823036,0.207561,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.670053,0.670171,0.000118,0,3,0,0,0,0,0,0,False
0.000358,0.510826,0.000183,0.018074,0.866273,0.848198,0,1,0,0,0,0,0,0,False
0.000089,0.510826,0.000046,0.949321,0.989841,0.04052,0,1,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.021028,0.266982,0.245954,0,2,0,0,0,0,0,0,False
0.000492,0.223144,0.00011,0.001654,0.999764,0.99811,0,1,0,0,0,0,0,0,False
0.000581,0.223144,0.00013,0.12593,0.492262,0.366332,0,1,0,0,0,0,0,0,False
0.000268,0.223144,0.00006,0.154046,0.72593,0.571884,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.71707,0.723686,0.006615,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.633904,0.644773,0.010868,0,1,0,0,0,0,0,0,False
0.000089,0.510826,0.000046,0.786533,0.786887,0.000354,0,1,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.210396,0.703012,0.492617,0,3,0,0,0,0,0,0,False
0.000313,0.916291,0.000287,0.09179,0.987005,0.895216,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.710691,0.72912,0.018429,0,1,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.102185,0.549793,0.447608,0,3,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.017366,0.885056,0.86769,0,1,0,0,0,0,0,0,False
0.000089,0.510826,0.000046,0.139634,0.712109,0.572475,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.084465,0.9772,0.892735,0,1,0,0,0,0,0,0,False
0.000223,1.609438,0.00036,0.642528,0.651624,0.009096,0,5,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.164678,0.669581,0.504903,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.594448,0.6,0.005552,0,3,0,0,0,0,0,0,False
0.000223,0.916291,0.000205,0.300177,0.714117,0.41394,0,1,0,0,0,0,0,0,False
0.000492,0.916291,0.000451,0.001654,0.999764,0.99811,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.5772,0.75381,0.17661,0,5,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.562552,0.568104,0.005552,0,3,0,0,0,0,0,0,False
0.000134,0.916291,0.000123,0.126285,0.160307,0.034022,0,1,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.105611,0.576019,0.470408,0,3,0,0,0,0,0,0,False
0.000223,1.609438,0.00036,0.098996,0.333845,0.234849,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.773184,0.840284,0.0671,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.481158,0.499823,0.018665,0,3,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.789014,0.957236,0.168222,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.177437,0.186178,0.008742,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.924631,0.970467,0.045836,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.630597,0.799882,0.169285,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.465328,0.502067,0.03674,0,5,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.607088,0.670644,0.063556,0,4,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.125694,0.492262,0.366568,0,4,0,0,0,0,0,0,False
0.000223,1.609438,0.00036,0.0456,0.446781,0.401181,0,4,0,0,0,0,0,0,False
0.000134,0.510826,0.000068,0.792558,0.963497,0.170939,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.648317,0.651034,0.002717,0,5,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.053514,0.053633,0.000118,0,3,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.682693,0.857531,0.174838,0,5,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.36834,0.937035,0.568695,0,2,0,0,0,0,0,0,False
0.000089,0.510826,0.000046,0.787123,0.78736,0.000236,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.582044,0.742115,0.160071,0,3,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.058122,0.309392,0.25127,0,1,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.649262,0.651979,0.002717,0,3,0,0,0,0,0,0,False
0.000983,0.223144,0.000219,0.015357,0.976964,0.961607,0,1,0,0,0,0,0,0,False
0.000179,0.916291,0.000164,0.318842,0.493562,0.174719,0,1,0,0,0,0,0,0,False
0.000402,1.609438,0.000647,0.647726,0.650797,0.003071,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.5785,0.753455,0.174956,0,4,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.150384,0.496751,0.346367,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.922386,0.97212,0.049734,0,3,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.234731,0.28104,0.046308,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.364087,0.511045,0.146958,0,4,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.03544,0.121677,0.086237,0,4,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.768458,0.783816,0.015357,0,4,0,0,0,0,0,0,False
0.000581,1.609438,0.000935,0.096751,0.909155,0.812404,0,3,0,0,0,0,0,0,False
0.000223,1.609438,0.00036,0.178618,0.864737,0.686119,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.595865,0.602835,0.00697,0,4,0,0,0,0,0,0,False
0.000134,0.916291,0.000123,0.61264,0.884465,0.271825,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.354164,0.8456,0.491435,0,4,0,0,0,0,0,0,False
0.000402,1.609438,0.000647,0.138334,0.591613,0.453278,0,3,0,0,0,0,0,0,False
0.000492,1.609438,0.000791,0.001299,0.999409,0.99811,0,4,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.612404,0.884465,0.272061,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.804371,0.806852,0.002481,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.641937,0.642056,0.000118,0,3,0,0,0,0,0,0,False
0.001117,1.609438,0.001798,0.00319,0.963142,0.959953,0,2,0,0,0,0,0,0,False
0.000626,1.609438,0.001007,0.096751,0.921205,0.824454,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.018074,0.093798,0.075724,0,2,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.002363,0.93987,0.937507,1,1,0,0,0,0,0,0,True
0.000089,1.609438,0.000144,0.802481,0.80567,0.00319,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.710691,0.72912,0.018429,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.354519,0.361252,0.006734,0,5,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.0456,0.087773,0.042174,0,4,0,0,0,0,0,0,False
0.000268,0.916291,0.000246,0.661193,0.811931,0.150738,0,1,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.752038,0.828825,0.076787,0,3,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.63355,0.636267,0.002717,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.948966,0.989486,0.04052,0,4,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.649498,0.650325,0.000827,0,4,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.922859,0.956291,0.033432,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.30821,0.996929,0.688718,0,1,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.263674,0.930419,0.666745,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.466864,0.574601,0.107738,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.572947,0.575901,0.002953,0,4,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.666391,0.892499,0.226108,0,3,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.212522,0.416775,0.204253,0,4,0,0,0,0,0,0,False
0.000849,1.609438,0.001367,0.270526,0.855168,0.584643,0,1,0,0,0,0,0,0,False
0.000223,0.916291,0.000205,0.249734,0.721677,0.471943,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.380744,0.391494,0.01075,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.524276,0.887655,0.363379,0,4,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.192676,0.757354,0.564678,0,4,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.133491,0.723331,0.589841,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.222682,0.227998,0.005316,0,3,0,0,0,0,0,0,False
0.000223,0.916291,0.000205,0.304784,0.937862,0.633077,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.661666,0.81264,0.150975,0,4,0,0,0,0,0,0,False
0.000179,0.510826,0.000091,0.275015,0.761725,0.48671,0,1,0,0,0,0,0,0,False
0.009342,0.510826,0.004772,0.002835,0.988423,0.985588,1,1,0,0,0,0,0,0,True
0.000089,1.609438,0.000144,0.767631,0.769758,0.002126,0,4,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.575428,0.991613,0.416184,0,1,0,0,0,0,0,0,False
0.000179,0.510826,0.000091,0.126994,0.726167,0.599173,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.131483,0.161488,0.030006,0,3,0,0,0,0,0,0,False
0.000089,0.510826,0.000046,0.120969,0.997401,0.876432,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.12723,0.135381,0.008151,0,3,0,0,0,0,0,0,False
0.000089,0.916291,0.000082,0.504666,0.894743,0.390077,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.649262,0.650089,0.000827,0,5,0,0,0,0,0,0,False
0.000402,0.916291,0.000369,0.066037,0.547312,0.481276,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.548848,0.557472,0.008624,0,1,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.197401,0.838157,0.640756,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.376491,0.452097,0.075605,0,4,0,0,0,0,0,0,False
0.000402,0.916291,0.000369,0.2,0.415003,0.215003,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.376019,0.378027,0.002008,0,1,0,0,0,0,0,0,False
0.000313,1.609438,0.000504,0.351565,0.886356,0.53479,0,2,0,0,0,0,0,0,False
0.000268,0.510826,0.000137,0.034377,0.081985,0.047608,1,1,0,0,0,0,0,0,False
0.000223,0.223144,0.00005,0.27088,0.847017,0.576137,0,1,0,0,0,0,0,0,False
0.000402,0.223144,0.00009,0.190195,0.859303,0.669108,0,1,0,0,0,0,0,0,False
0.000179,1.609438,0.000288,0.102304,0.549911,0.447608,0,3,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.538216,0.777318,0.239102,0,5,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.808978,0.809333,0.000354,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.929356,0.979681,0.050325,0,1,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.643473,0.807797,0.164324,0,1,0,0,0,0,0,0,False
0.000223,1.609438,0.00036,0.642528,0.651624,0.009096,0,4,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.333727,0.344359,0.010632,0,2,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.64808,0.650797,0.002717,0,4,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.397992,0.928175,0.530183,0,1,0,0,0,0,0,0,False
0.000134,0.916291,0.000123,0.945659,0.952038,0.006379,0,2,0,0,0,0,0,0,False
0.00067,0.223144,0.00015,0.017129,0.9785,0.96137,0,1,0,0,0,0,0,0,False
0.000313,1.609438,0.000504,0.049616,0.845245,0.795629,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.789014,0.789722,0.000709,0,3,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.794684,0.795393,0.000709,0,3,0,0,0,0,0,0,False
0.000089,0.510826,0.000046,0.494034,0.495097,0.001063,0,1,0,0,0,0,0,0,False
0.000134,1.609438,0.000216,0.480331,0.623154,0.142823,0,2,0,0,0,0,0,0,False
0.000089,1.609438,0.000144,0.102185,0.312109,0.209923,0,5,0,0,0,0,0,0,False
0.000939,0.223144,0.000209,0.037921,0.854814,0.816893,0,1,0,0,0,0,0,0,False
0.00067,1.609438,0.001079,0.190313,0.862611,0.672298,0,1,0,0,0,0,0,0,False
